weeks,Season,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
10.0,2015,2830,S.Vereen,RB,NYG,h,NE,3.6,5800.0,2015111509,2015-11-15,00-0027994,0,0,0,0,0,0,0,4,14,0,9,0,0,0,2,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,RB,5.6
3.0,2015,2819,B.Powell,RB,NYJ,h,PHI,11.0,5200.0,2015092702,2015-09-27,00-0028064,0,0,0,0,0,0,0,10,31,0,10,0,0,0,7,44,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.9
10.0,2015,4376,S.Chandler,TE,NE,a,NYG,6.6,4600.0,2015111509,2015-11-15,00-0025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.3
1.0,2015,3627,B.Marshall,WR,NYJ,h,CLE,15.2,7400.0,2015091305,2015-09-13,00-0024334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,8,0,1,WR,6.0
3.0,2015,5398,J.Robinson,RB,IND,a,TEN,0.8,4900.0,2015092709,2015-09-27,00-0031611,0,0,0,0,0,0,0,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.2
15.0,2015,2991,M.Gordon,RB,SD,h,MIA,5.2,5200.0,2015122011,2015-12-20,00-0032144,0,0,0,0,0,0,0,15,41,0,10,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,7.0
12.0,2015,6095,N.Novak,PK,HOU,h,NO,6.0,4500.0,2015112903,2015-11-29,00-0023096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
14.0,2015,4335,O.Daniels,TE,DEN,h,OAK,5.8,5200.0,2015121311,2015-12-13,00-0024313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.5
13.0,2015,5158,R.Randle,WR,NYG,h,NYJ,3.2,5800.0,2015120600,2015-12-06,00-0029262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,4.5
9.0,2015,1081,P.Manning,QB,DEN,a,IND,17.24,7700.0,2015110809,2015-11-08,00-0010346,36,21,281,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.16
9.0,2015,2889,G.Bernard,RB,CIN,h,CLE,9.1,6200.0,2015110500,2015-11-05,00-0030456,0,0,0,0,0,0,0,13,72,0,13,0,0,0,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,6.2
14.0,2015,5206,D.Hopkins,WR,HOU,h,NE,6.7,8700.0,2015121303,2015-12-13,00-0030564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,14.9
9.0,2015,2930,D.Freeman,RB,ATL,a,SF,17.9,8900.0,2015110808,2015-11-08,00-0031285,0,0,0,0,0,0,0,12,12,0,7,0,0,0,8,67,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,18.4
7.0,2015,6095,N.Novak,PK,HOU,a,MIA,2.0,4600.0,2015102502,2015-10-25,00-0023096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
15.0,2015,4574,M.Rivera,TE,OAK,h,GB,3.5,4600.0,2015122009,2015-12-20,00-0030514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.4
11.0,2015,1378,C.Newton,QB,CAR,h,WAS,31.44,8600.0,2015112206,2015-11-22,00-0027939,34,21,246,5,0,0,0,4,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,25.36
14.0,2015,1241,M.Cassel,QB,DAL,a,GB,4.16,6200.0,2015121312,2015-12-13,00-0023662,29,13,114,0,1,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,15.66
2.0,2015,2553,A.Peterson,RB,MIN,h,DET,18.2,9000.0,2015092007,2015-09-20,00-0025394,0,0,0,0,0,0,0,29,134,0,25,0,0,0,2,58,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,1,1,RB,9.1
7.0,2015,6205,G.Zuerlein,PK,STL,h,CLE,6.0,4600.0,2015102501,2015-10-25,00-0029621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,39,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
1.0,2015,4363,B.Celek,TE,PHI,a,ATL,1.1,4500.0,2015091400,2015-09-14,00-0025549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.9
14.0,2015,6079,J.Brown,PK,NYG,a,MIA,7.0,4800.0,2015121400,2015-12-14,00-0021940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,4,0,4,0,4,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
11.0,2015,2995,A.Abdullah,RB,DET,h,OAK,5.1,5300.0,2015112201,2015-11-22,00-0032104,0,0,0,0,0,0,0,12,44,0,9,0,0,0,1,2,0,2,0,0,0,2,27,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,3.6
2.0,2015,6169,R.Succop,PK,TEN,a,CLE,2.0,4600.0,2015092003,2015-09-20,00-0026968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,5.0
2.0,2015,3754,P.Garcon,WR,WAS,h,STL,11.3,5400.0,2015092005,2015-09-20,00-0026345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.6
7.0,2015,6159,M.Prater,PK,DET,h,MIN,7.0,4500.0,2015102506,2015-10-25,00-0023853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,3,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
9.0,2015,2665,M.Reece,RB,OAK,a,PIT,2.1,4800.0,2015110806,2015-11-08,00-0026393,0,0,0,0,0,0,0,3,21,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,FB,2.2
4.0,2015,5254,J.Matthews,WR,PHI,a,WAS,6.5,7000.0,2015100405,2015-10-04,00-0031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.4
6.0,2015,5341,A.Hurns,WR,JAC,h,HOU,10.0,6500.0,2015101807,2015-10-18,00-0030821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.9
6.0,2015,5395,D.Johnson,RB,ARI,a,PIT,2.2,5600.0,2015101802,2015-10-18,00-0032187,0,0,0,0,0,0,0,3,9,0,8,0,0,0,1,8,0,8,0,0,0,6,22,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1,RB,3.3
7.0,2015,6208,K.Forbath,PK,NO,a,IND,3.0,0.0,2015102507,2015-10-25,00-0028787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
6.0,2015,2927,B.Sankey,RB,TEN,h,MIA,2.5,5300.0,2015101806,2015-10-18,00-0031413,0,0,0,0,0,0,0,3,13,0,9,0,0,0,1,7,0,7,0,0,0,3,26,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.1
14.0,2015,3474,A.Brown,WR,PIT,a,CIN,12.2,9300.0,2015121302,2015-12-13,00-0027793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,87,0,26,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,16.2
16.0,2015,5376,A.Cooper,WR,OAK,h,SD,2.0,7300.0,2015122400,2015-12-24,00-0031544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.2
16.0,2015,1465,J.Winston,QB,TB,h,CHI,19.8,7300.0,2015122708,2015-12-27,00-0031503,29,15,295,2,1,0,0,4,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,QB,16.86
3.0,2015,3552,M.Jones,RB,WAS,a,NYG,1.8,6400.0,2015092400,2015-09-24,00-0031939,0,0,0,0,0,0,0,11,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,RB,6.0
14.0,2015,4582,T.Kelce,TE,KC,h,SD,3.3,6000.0,2015121305,2015-12-13,00-0030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.2
5.0,2015,2933,C.Hyde,RB,SF,a,NYG,16.2,7000.0,2015101111,2015-10-11,00-0031045,0,0,0,0,0,0,0,21,93,1,22,2,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,7.4
9.0,2015,4376,S.Chandler,TE,NE,h,WAS,1.0,4600.0,2015110802,2015-11-08,00-0025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,1.8
7.0,2015,4534,J.Thomas,TE,JAC,h,BUF,0.9,5600.0,2015102500,2015-10-25,00-0028067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.3
3.0,2015,6088,J.Scobee,PK,PIT,a,STL,7.0,4600.0,2015092705,2015-09-27,00-0022874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,41,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
9.0,2015,5255,B.Cooks,WR,NO,h,TEN,15.1,7100.0,2015110803,2015-11-08,00-0031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.6
4.0,2015,2754,R.Mathews,RB,PHI,a,WAS,0.0,5900.0,2015100405,2015-10-04,00-0027864,0,0,0,0,0,0,0,5,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,-3,1,1,RB,5.6
2.0,2015,3737,S.Johnson,WR,SD,a,CIN,13.0,5700.0,2015092002,2015-09-20,00-0026364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,1,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.4
4.0,2015,1252,A.Rodgers,QB,GB,a,SF,16.26,9200.0,2015100409,2015-10-04,00-0023459,32,22,224,1,0,0,0,3,33,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,20.92
4.0,2015,6229,C.Catanzaro,PK,ARI,h,STL,17.0,4800.0,2015100410,2015-10-04,00-0030896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,42,15,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
3.0,2015,4582,T.Kelce,TE,KC,a,GB,13.0,6400.0,2015092800,2015-09-28,00-0030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,0,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.4
1.0,2015,6098,S.Gostkowski,PK,NE,h,PIT,4.0,5200.0,2015091000,2015-09-10,00-0024333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
10.0,2015,2603,D.McFadden,RB,DAL,a,TB,7.3,7000.0,2015111502,2015-11-15,00-0026144,0,0,0,0,0,0,0,17,32,0,7,0,0,0,3,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,15.7
4.0,2015,2520,F.Jackson,RB,SEA,h,DET,6.4,6100.0,2015100500,2015-10-05,00-0024204,0,0,0,0,0,0,0,3,21,0,16,0,0,0,2,33,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,3.0
16.0,2015,2777,J.Starks,RB,GB,a,ARI,-0.9,5600.0,2015122710,2015-12-27,00-0027791,0,0,0,0,0,0,0,3,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,RB,5.7
15.0,2015,4573,J.Reed,TE,WAS,h,BUF,23.9,6300.0,2015122007,2015-12-20,00-0030472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,2,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.8
10.0,2015,6209,D.Hopkins,PK,WAS,h,NO,18.0,4500.0,2015111500,2015-11-15,00-0030098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,40,12,5,0,5,0,5,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
15.0,2015,1439,T.Bridgewater,QB,MIN,h,CHI,32.94,6000.0,2015122002,2015-12-20,00-0031237,20,17,231,4,0,0,0,4,17,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,-2,0,1,QB,15.82
6.0,2015,2553,A.Peterson,RB,MIN,h,KC,6.2,8900.0,2015101803,2015-10-18,00-0025394,0,0,0,0,0,0,0,26,60,0,23,0,0,0,1,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,RB,16.9
6.0,2015,4407,M.Bennett,TE,CHI,a,DET,8.9,5800.0,2015101800,2015-10-18,00-0026201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.3
14.0,2015,1400,T.Taylor,QB,BUF,a,PHI,19.02,7500.0,2015121300,2015-12-13,00-0028118,36,19,268,1,1,0,0,8,53,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.98
11.0,2015,4609,D.Fells,TE,ARI,h,CIN,8.3,4800.0,2015112209,2015-11-22,00-0029738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.3
15.0,2015,3902,E.Decker,WR,NYJ,a,DAL,14.5,7500.0,2015121900,2015-12-19,00-0027690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.0
9.0,2015,6098,S.Gostkowski,PK,NE,h,WAS,9.0,5200.0,2015110802,2015-11-08,00-0024333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,6,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
14.0,2015,4670,W.Tye,TE,NYG,a,MIA,11.5,4900.0,2015121400,2015-12-14,00-0032004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.2
7.0,2015,4411,J.Tamme,TE,ATL,a,TEN,5.1,5100.0,2015102508,2015-10-25,00-0026267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.8
16.0,2015,6225,C.Boswell,PK,PIT,a,BAL,5.0,5000.0,2015122712,2015-12-27,00-0031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,3,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
15.0,2015,1151,D.Brees,QB,NO,h,DET,26.74,8000.0,2015122100,2015-12-21,00-0020531,52,34,341,3,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.4
3.0,2015,5151,T.Hilton,WR,IND,a,TEN,11.4,7600.0,2015092709,2015-09-27,00-0029608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.0
16.0,2015,3679,J.Jones,WR,GB,a,ARI,9.1,5600.0,2015122710,2015-12-27,00-0025465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.7
14.0,2015,2914,S.Ware,RB,KC,h,SD,5.2,5800.0,2015121305,2015-12-13,00-0030414,0,0,0,0,0,0,0,8,52,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,10.8
1.0,2015,2689,D.Woodhead,RB,SD,h,DET,20.2,6000.0,2015091308,2015-09-13,00-0026019,0,0,0,0,0,0,0,12,42,2,10,9,0,0,4,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,3.8
7.0,2015,4562,L.Green,TE,SD,h,OAK,16.5,5100.0,2015102509,2015-10-25,00-0029275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,1,31,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.7
10.0,2015,2484,D.Sproles,RB,PHI,h,MIA,5.9,5500.0,2015111505,2015-11-15,00-0023564,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,34,0,10,0,0,0,1,20,0,20,0,7,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,3.2
3.0,2015,2552,M.Lynch,RB,SEA,h,CHI,2.8,8700.0,2015092711,2015-09-27,00-0025399,0,0,0,0,0,0,0,5,14,0,8,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,16.4
2.0,2015,6172,G.Gano,PK,CAR,h,HOU,6.0,4600.0,2015092000,2015-09-20,00-0026858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
5.0,2015,3826,J.Edelman,WR,NE,a,DAL,20.0,7700.0,2015101109,2015-10-11,00-0027150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,120,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,WR,14.2
6.0,2015,1151,D.Brees,QB,NO,h,ATL,16.68,8300.0,2015101500,2015-10-15,00-0020531,39,30,312,1,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.78
4.0,2015,4401,G.Barnidge,TE,CLE,a,SD,16.5,5000.0,2015100408,2015-10-04,00-0026281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.8
5.0,2015,4360,D.Walker,TE,TEN,h,BUF,5.6,5400.0,2015101106,2015-10-11,00-0024389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.9
10.0,2015,6166,C.Barth,PK,TB,h,DAL,6.0,4800.0,2015111502,2015-11-15,00-0026138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,52,3,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,7.0
10.0,2015,2612,J.Stewart,RB,CAR,a,TEN,15.1,6600.0,2015111503,2015-11-15,00-0026153,0,0,0,0,0,0,0,22,91,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,14.6
13.0,2015,5335,J.Landry,WR,MIA,h,BAL,1.5,7400.0,2015120602,2015-12-06,00-0031382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.5
9.0,2015,1442,B.Bortles,QB,JAC,a,NYJ,22.44,7600.0,2015110805,2015-11-08,00-0031407,40,24,381,2,2,0,0,4,32,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,1,1,QB,15.12
13.0,2015,6093,M.Nugent,PK,CIN,a,CLE,15.0,4900.0,2015120603,2015-12-06,00-0023482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,9,4,0,4,0,4,0,0,0.0,0,0,0,0,0,0,0,1,K,6.0
4.0,2015,4495,C.Harbor,TE,JAC,a,IND,5.1,4800.0,2015100404,2015-10-04,00-0027725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.4
