weeks,Season_x,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,Season_y,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
4,2016,3953,D.McCluster,RB,SD,h,NO,2.1,4500.0,2016,2016100210,10/2/16,00-0027651,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2,9,0,7,0,0,0,2,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.4
4,2016,5483,D.Washington,RB,DET,a,CHI,1.9,4500.0,2016,2016100203,10/2/16,00-0032450,0,0,0,0,0,0,0,2,6,0,5,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,8.52
4,2016,5446,K.Drake,RB,MIA,a,CIN,1.5,5400.0,2016,2016092900,9/29/16,00-0033118,0,0,0,0,0,0,0,2,15,0,12,0,0,0,0,0,0,0,0,0,0,1,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.75
4,2016,2875,S.Draughn,RB,SF,h,DAL,1.3,4800.0,2016,2016100211,10/2/16,00-0028202,0,0,0,0,0,0,0,2,5,0,4,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,6.18
4,2016,2999,C.Artis-Payne,RB,CAR,a,ATL,1.2,5700.0,2016,2016100201,10/2/16,00-0031599,0,0,0,0,0,0,0,6,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,8.75
4,2016,5445,D.Henry,RB,TEN,a,HOU,0.9,5000.0,2016,2016100204,10/2/16,00-0032764,0,0,0,0,0,0,0,3,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.47
4,2016,2629,J.Charles,RB,KC,a,PIT,0.7,7000.0,2016,2016100212,10/2/16,00-0026213,0,0,0,0,0,0,0,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,6.6
4,2016,2719,J.Bell,RB,CHI,h,DET,0.6,0.0,2016,2016100203,10/2/16,00-0027218,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.68
4,2016,5450,A.Collins,RB,SEA,a,NYJ,0.1,4500.0,2016,2016100206,10/2/16,00-0032426,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.33
4,2016,5089,J.Jones,WR,ATL,h,CAR,42.0,8500.0,2016,2016100201,10/2/16,00-0027944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,300,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.29
4,2016,3872,M.Crabtree,WR,OAK,a,BAL,30.3,6500.0,2016,2016100202,10/2/16,00-0026986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88,3,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.64
4,2016,5091,A.Green,WR,CIN,h,MIA,28.3,8100.0,2016,2016092900,9/29/16,00-0027942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,173,1,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,14.34
4,2016,5454,W.Fuller,WR,HOU,h,TEN,23.6,6700.0,2016,2016100204,10/2/16,00-0033127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81,1,28,5,0,0,0,0,0,0,0,1,67,1,67,67,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.94
4,2016,3328,S.Smith,WR,BAL,h,OAK,21.1,6100.0,2016,2016100202,10/2/16,00-0020337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111,1,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.15
4,2016,3474,A.Brown,WR,PIT,h,KC,20.4,9400.0,2016,2016100212,10/2/16,00-0027793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,2,38,38,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.03
4,2016,3983,E.Sanders,WR,DEN,a,TB,18.8,6900.0,2016,2016100208,10/2/16,00-0027685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.19
4,2016,3997,D.Thomas,WR,DEN,a,TB,18.4,7900.0,2016,2016100208,10/2/16,00-0027874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94,1,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.29
4,2016,3627,B.Marshall,WR,NYJ,h,SEA,16.9,7500.0,2016,2016100206,10/2/16,00-0024334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,1,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.77
4,2016,5258,A.Robinson,WR,JAC,h,IND,14.0,8300.0,2016,2016100200,10/2/16,00-0031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.98
4,2016,5151,T.Hilton,WR,IND,a,JAC,13.7,7600.0,2016,2016100200,10/2/16,00-0029608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.71
4,2016,5384,P.Dorsett,WR,IND,a,JAC,13.2,6400.0,2016,2016100200,10/2/16,00-0032208,0,0,0,0,0,0,0,1,3,0,3,0,0,0,1,64,1,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.72
4,2016,1407,T.Pryor,WR,CLE,a,WAS,12.5,7000.0,2016,2016100207,10/2/16,00-0028825,0,0,0,0,0,0,0,1,-6,0,-6,0,0,0,5,46,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.2
4,2016,5216,T.Williams,WR,DAL,a,SF,12.4,4600.0,2016,2016100211,10/2/16,00-0030542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.33
4,2016,5217,R.Woods,WR,BUF,a,NE,12.4,5400.0,2016,2016100205,10/2/16,00-0030431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.56
4,2016,5341,A.Hurns,WR,JAC,h,IND,11.7,6100.0,2016,2016100200,10/2/16,00-0030821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.95
4,2016,5215,M.Wheaton,WR,PIT,h,KC,11.5,5800.0,2016,2016100212,10/2/16,00-0030460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.12
4,2016,5257,K.Benjamin,WR,CAR,a,ATL,11.4,7700.0,2016,2016100201,10/2/16,00-0031359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,1,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.82
4,2016,5148,M.Floyd,WR,ARI,h,STL,11.1,6500.0,2016,2016100209,10/2/16,00-0029638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.63
4,2016,3830,J.Maclin,WR,KC,a,PIT,10.3,6900.0,2016,2016100212,10/2/16,00-0026995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.5
4,2016,3824,K.Britt,WR,STL,a,ARI,10.2,5500.0,2016,2016100209,10/2/16,00-0027006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.17
4,2016,5168,M.Jones,WR,DET,a,CHI,9.9,7600.0,2016,2016100203,10/2/16,00-0029293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.62
4,2016,5335,J.Landry,WR,MIA,a,CIN,9.6,7200.0,2016,2016092900,9/29/16,00-0031382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.49
4,2016,5420,Q.Enunwa,WR,NYJ,h,SEA,9.0,5600.0,2016,2016100206,10/2/16,00-0031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.31
4,2016,5163,C.Beasley,WR,DAL,a,SF,8.8,5200.0,2016,2016100211,10/2/16,00-0029000,0,0,0,0,0,0,0,1,7,0,7,0,0,0,3,66,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.09
4,2016,3501,L.Fitzgerald,WR,ARI,h,STL,8.8,7500.0,2016,2016100209,10/2/16,00-0022921,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,62,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.7
4,2016,3809,M.Wallace,WR,BAL,h,OAK,8.7,6700.0,2016,2016100202,10/2/16,00-0026901,0,0,0,0,0,0,0,1,3,0,3,0,0,0,4,44,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.98
4,2016,5377,K.White,WR,CHI,h,DET,8.5,5500.0,2016,2016100203,10/2/16,00-0031545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.51
4,2016,5253,M.Evans,WR,TB,h,DEN,8.4,8000.0,2016,2016100208,10/2/16,00-0031408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.35
4,2016,3900,V.Cruz,WR,NYG,a,MIN,7.5,5700.0,2016,2016100300,10/3/16,00-0027265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.47
4,2016,5136,D.Baldwin,WR,SEA,a,NYJ,7.4,7400.0,2016,2016100206,10/2/16,00-0028434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.9
4,2016,5376,A.Cooper,WR,OAK,a,BAL,7.3,7600.0,2016,2016100202,10/2/16,00-0031544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.91
4,2016,5424,S.Diggs,WR,MIN,h,NYG,7.1,7100.0,2016,2016100300,10/3/16,00-0031588,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,5,47,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.71
4,2016,5432,Ty.Williams,WR,SD,h,NO,6.5,6400.0,2016,2016100210,10/2/16,00-0032160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.06
4,2016,3946,B.LaFell,WR,CIN,h,MIA,6.4,5500.0,2016,2016092900,9/29/16,00-0027681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.34
4,2016,5153,A.Jeffery,WR,CHI,h,DET,6.1,8200.0,2016,2016100203,10/2/16,00-0029137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.28
4,2016,3754,P.Garcon,WR,WAS,h,CLE,5.9,6000.0,2016,2016100207,10/2/16,00-0026345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.7
4,2016,5456,S.Shepard,WR,NYG,a,MIN,5.0,6900.0,2016,2016100300,10/3/16,00-0032385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.94
4,2016,5173,T.Benjamin,WR,SD,h,NO,4.8,6600.0,2016,2016100210,10/2/16,00-0029269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,25,0,0,0,0,0,0,0,0,3,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,WR,8.92
4,2016,5255,B.Cooks,WR,NO,a,SD,4.6,8200.0,2016,2016100210,10/2/16,00-0031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.81
4,2016,5410,J.Crowder,WR,WAS,h,CLE,3.1,6000.0,2016,2016100207,10/2/16,00-0031941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.33
4,2016,5380,D.Parker,WR,MIA,a,CIN,3.0,6300.0,2016,2016092900,9/29/16,00-0031547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.63
4,2016,5287,W.Snead,WR,NO,a,SD,2.8,7500.0,2016,2016100210,10/2/16,00-0030663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.67
4,2016,3995,G.Tate,WR,DET,a,CHI,2.6,6200.0,2016,2016100203,10/2/16,00-0027891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.46
4,2016,5461,T.Sharpe,WR,TEN,a,HOU,2.5,5600.0,2016,2016100204,10/2/16,00-0032778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.23
4,2016,3826,J.Edelman,WR,NE,h,BUF,2.2,7200.0,2016,2016100205,10/2/16,00-0027150,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,WR,9.08
4,2016,3770,D.Jackson,WR,WAS,h,CLE,1.0,6900.0,2016,2016100207,10/2/16,00-0026189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.25
4,2016,5206,D.Hopkins,WR,HOU,h,TEN,0.9,8600.0,2016,2016100204,10/2/16,00-0030564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,12.54
4,2016,5113,T.Smith,WR,SF,h,DAL,0.8,5600.0,2016,2016100211,10/2/16,00-0027996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.0
4,2016,4573,J.Reed,TE,WAS,h,CLE,23.8,7500.0,2016,2016100207,10/2/16,00-0030472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73,2,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.83
4,2016,4368,G.Olsen,TE,CAR,a,ATL,18.6,7900.0,2016,2016100201,10/2/16,00-0025418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,1,24,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,9.74
4,2016,4492,J.Graham,TE,SEA,a,NYJ,14.3,6400.0,2016,2016100206,10/2/16,00-0027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.22
4,2016,4675,H.Henry,TE,SD,h,NO,14.1,4500.0,2016,2016100210,10/2/16,00-0033090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.91
4,2016,4537,K.Rudolph,TE,MIN,h,NYG,14.0,5600.0,2016,2016100300,10/3/16,00-0027981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,1,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.19
4,2016,4407,M.Bennett,TE,NE,h,BUF,13.4,6300.0,2016,2016100205,10/2/16,00-0026201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.3
4,2016,4582,T.Kelce,TE,KC,a,PIT,10.8,6500.0,2016,2016100212,10/2/16,00-0030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.9
4,2016,4461,Z.Miller,TE,CHI,h,DET,10.6,5000.0,2016,2016100203,10/2/16,00-0027125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,8.1
4,2016,4401,G.Barnidge,TE,CLE,a,WAS,9.2,5900.0,2016,2016100207,10/2/16,00-0026281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.79
4,2016,4648,C.Brate,TE,TB,h,DEN,9.2,5300.0,2016,2016100208,10/2/16,00-0031273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.43
4,2016,4653,J.James,TE,PIT,h,KC,8.5,4500.0,2016,2016100212,10/2/16,00-0032135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.86
4,2016,4262,J.Witten,TE,DAL,a,SF,8.2,6000.0,2016,2016100211,10/2/16,00-0022127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.2
4,2016,4538,L.Kendricks,TE,STL,a,ARI,7.7,4500.0,2016,2016100209,10/2/16,00-0027985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.18
4,2016,4411,J.Tamme,TE,ATL,h,CAR,7.3,5500.0,2016,2016100201,10/2/16,00-0026267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.78
4,2016,4543,C.Clay,TE,BUF,a,NE,7.2,5100.0,2016,2016100205,10/2/16,00-0028112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.53
4,2016,4592,R.Griffin,TE,HOU,h,TEN,6.9,4500.0,2016,2016100204,10/2/16,00-0030108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.05
4,2016,4670,W.Tye,TE,NYG,a,MIN,6.3,4700.0,2016,2016100300,10/3/16,00-0032004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.09
4,2016,4601,E.Ebron,TE,DET,a,CHI,6.2,5800.0,2016,2016100203,10/2/16,00-0031387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.7
4,2016,4360,D.Walker,TE,TEN,a,HOU,4.4,6700.0,2016,2016100204,10/2/16,00-0024389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.91
4,2016,4552,C.Fleener,TE,NO,a,SD,3.4,5400.0,2016,2016100210,10/2/16,00-0029697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.8
4,2016,4651,C.Walford,TE,OAK,a,BAL,3.3,4900.0,2016,2016100202,10/2/16,00-0032256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.87
4,2016,4516,D.Pitta,TE,BAL,h,OAK,3.2,5400.0,2016,2016100202,10/2/16,00-0027714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.17
4,2016,4551,D.Allen,TE,IND,a,JAC,3.0,5900.0,2016,2016100200,10/2/16,00-0029689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.71
